END time,END hour,Tair,PAR,Tsoil,VWC,H2O,CO2,CH4,co2_dcdt_lin_B,co2_flux_lin_B,co2_rmse_lin_B,co2_dcdt_exp_B,co2_flux_exp_B,co2_rmse_exp_B,ch4_dcdt_lin_B,ch4_flux_lin_B,ch4_rmse_lin_B,ch4_dcdt_exp_B,ch4_flux_exp_B,ch4_rmse_exp_B
18-Aug-2019 22:03:18,  2.3000e+01,  1.6532e+00,         NaN,  1.7510e+00,  1.9600e-01,  7.0311e+03,  3.9593e+02,  1.8546e+00,  9.5373e-02,  8.3362e-01,  1.2296e-01,  1.0305e-01,  9.0069e-01,  1.1948e-01, -2.7635e-05, -2.4154e-04,  5.3861e-04, -2.8068e-05, -2.4534e-04,  5.0475e-04,
18-Aug-2019 23:03:18,  2.4000e+01,  1.0310e+00,         NaN,  1.4410e+00,  1.9600e-01,  6.7610e+03,  4.0202e+02,  1.8567e+00,  1.1695e-01,  1.0249e+00,  1.4882e-01,  1.3483e-01,  1.1815e+00,  1.3254e-01, -3.3395e-05, -2.9263e-04,  4.8672e-04, -3.6758e-05, -3.2211e-04,  5.0292e-04,
21-Aug-2019 00:03:18,  1.0000e+00, -1.0747e+00,         NaN, -7.4200e-01,  1.9400e-01,  4.8776e+03,  4.2549e+02,  1.8702e+00,  1.6759e-01,  1.4828e+00,  3.2994e-01,  2.2674e-01,  2.0061e+00,  1.8003e-01, -3.7701e-05, -3.3356e-04,  4.6112e-04, -4.0557e-05, -3.5883e-04,  5.0626e-04,
21-Aug-2019 01:03:18,  2.0000e+00, -3.0346e+00,         NaN, -1.3820e+00,  1.9400e-01,  4.1779e+03,  4.2777e+02,  1.8700e+00,  2.1823e-01,  1.9462e+00,  7.9900e-01,  3.9637e-01,  3.5348e+00,  3.2305e-01, -4.1968e-05, -3.7427e-04,  5.5053e-04, -1.0367e-04, -9.2452e-04,  4.6423e-04,
21-Aug-2019 02:03:18,  3.0000e+00, -2.2687e+00,         NaN, -1.4350e+00,  1.9400e-01,  4.5548e+03,  4.3286e+02,  1.8763e+00,  1.0583e-01,  9.4074e-01,  1.6379e-01,  1.1260e-01,  1.0009e+00,  1.3733e-01, -3.1570e-05, -2.8064e-04,  4.3344e-04, -5.0943e-05, -4.5285e-04,  4.5022e-04,
21-Aug-2019 03:03:18,  4.0000e+00, -1.8296e+00,         NaN, -1.5360e+00,  1.9400e-01,  4.7105e+03,  4.2928e+02,  1.8719e+00,  1.2387e-01,  1.0991e+00,  1.9089e-01,  1.3962e-01,  1.2390e+00,  1.1432e-01, -3.3981e-05, -3.0153e-04,  4.3711e-04, -4.6057e-05, -4.0869e-04,  4.2161e-04,
21-Aug-2019 04:03:18,  5.0000e+00, -2.7432e+00,         NaN, -1.4190e+00,  1.9400e-01,  4.5784e+03,  4.3026e+02,  1.8819e+00,  9.4265e-02,  8.3940e-01,  9.6289e-02,  1.0171e-01,  9.0573e-01,  1.3621e-01, -2.5457e-05, -2.2668e-04,  4.4703e-04, -3.5624e-05, -3.1722e-04,  4.2858e-04,
21-Aug-2019 05:03:18,  6.0000e+00, -3.7452e+00,         NaN, -2.4790e+00,  1.9300e-01,  4.1785e+03,  4.3136e+02,  1.8847e+00,  7.8718e-02,  7.0385e-01,  1.2766e-01,  8.4247e-02,  7.5329e-01,  1.3567e-01, -2.7490e-05, -2.4580e-04,  4.6821e-04, -3.2091e-05, -2.8694e-04,  4.6386e-04,
21-Aug-2019 06:03:18,  7.0000e+00, -4.1793e+00,         NaN, -2.9920e+00,  1.9300e-01,  4.1857e+03,  4.3582e+02,  1.8906e+00,  8.8904e-02,  7.9620e-01,  1.4079e-01,  8.6992e-02,  7.7908e-01,  1.2206e-01, -2.6912e-05, -2.4102e-04,  5.1102e-04, -2.7459e-05, -2.4592e-04,  5.2576e-04,
21-Aug-2019 07:03:18,  8.0000e+00, -7.9400e-01,         NaN, -2.3680e+00,  1.9300e-01,  5.1532e+03,  4.2639e+02,  1.8879e+00,  7.0459e-02,  6.2257e-01,  1.3886e-01,  7.5659e-02,  6.6852e-01,  1.4124e-01, -2.3266e-05, -2.0557e-04,  4.5308e-04, -2.6235e-05, -2.3181e-04,  4.3983e-04,
21-Aug-2019 08:03:18,  9.0000e+00,  5.0143e+00,         NaN,  1.4400e-01,  1.9400e-01,  6.2815e+03,  4.1764e+02,  1.8904e+00,  6.2766e-02,  5.4240e-01,  1.4470e-01,  6.4223e-02,  5.5499e-01,  2.0305e-01, -2.5104e-05, -2.1694e-04,  5.4040e-04, -2.3512e-05, -2.0318e-04,  5.7873e-04,
21-Aug-2019 09:03:18,  1.0000e+01,  1.2285e+01,         NaN,  3.3050e+00,  1.9500e-01,  7.5098e+03,  4.0385e+02,  1.8943e+00,  6.9201e-02,  5.8205e-01,  1.6386e-01,  7.5522e-02,  6.3521e-01,  2.4987e-01, -2.5346e-05, -2.1319e-04,  4.8533e-04, -2.4812e-05, -2.0870e-04,  4.2333e-04,
21-Aug-2019 10:03:18,  1.1000e+01,  1.5997e+01,         NaN,  6.7590e+00,  1.9700e-01,  9.5321e+03,  3.9709e+02,  1.8861e+00,  6.6784e-02,  5.5338e-01,  1.3886e-01,  6.9176e-02,  5.7320e-01,  2.6581e-01, -2.3644e-05, -1.9592e-04,  5.4339e-04, -3.0318e-05, -2.5122e-04,  5.5459e-04,
21-Aug-2019 11:03:18,  1.2000e+01,  1.7567e+01,         NaN,  9.3100e+00,  1.9700e-01,  1.0225e+04,  3.9074e+02,  1.8761e+00,  6.0905e-02,  5.0159e-01,  1.5417e-01,  6.6942e-02,  5.5131e-01,  4.3323e-01, -1.3042e-05, -1.0741e-04,  4.3889e-04, -1.4791e-05, -1.2182e-04,  5.1159e-04,
21-Aug-2019 12:03:18,  1.3000e+01,  1.7823e+01,         NaN,  1.1060e+01,  1.9700e-01,  1.0476e+04,  3.8898e+02,  1.8749e+00,  6.5813e-02,  5.4140e-01,  1.8360e-01,  6.7934e-02,  5.5884e-01,  3.9327e-01, -8.8591e-06, -7.2877e-05,  4.3612e-04, -1.1300e-05, -9.2956e-05,  4.7835e-04,
21-Aug-2019 13:03:18,  1.4000e+01,  1.7714e+01,         NaN,  1.1640e+01,  1.9600e-01,  1.0881e+04,  3.8769e+02,  1.8732e+00,  6.1512e-02,  5.0600e-01,  1.6983e-01,  6.4673e-02,  5.3200e-01,  4.1988e-01, -7.7436e-06, -6.3699e-05,  5.2739e-04, -7.5176e-06, -6.1840e-05,  5.4279e-04,
21-Aug-2019 14:03:18,  1.5000e+01,  1.7225e+01,         NaN,  1.2560e+01,  1.9600e-01,  1.0968e+04,  3.8774e+02,  1.8732e+00,  7.5423e-02,  6.2142e-01,  1.2937e-01,  7.7965e-02,  6.4236e-01,  2.4864e-01, -9.5351e-06, -7.8561e-05,  5.1744e-04, -1.4945e-05, -1.2313e-04,  5.0644e-04,
21-Aug-2019 15:03:18,  1.6000e+01,  1.8489e+01,         NaN,  1.3560e+01,  1.9600e-01,  1.1428e+04,  3.8757e+02,  1.8733e+00,  8.1432e-02,  6.6771e-01,  1.5651e-01,  8.2889e-02,  6.7966e-01,  3.0415e-01, -6.4086e-06, -5.2548e-05,  6.0778e-04, -1.1574e-05, -9.4903e-05,  5.5473e-04,
21-Aug-2019 16:03:18,  1.7000e+01,  1.4147e+01,         NaN,  1.2670e+01,  1.9500e-01,  1.1285e+04,  3.8673e+02,  1.8733e+00,  6.5066e-02,  5.4165e-01,  1.8685e-01,  6.9819e-02,  5.8123e-01,  3.5680e-01, -1.0093e-05, -8.4025e-05,  4.6561e-04, -4.3098e-05, -3.5878e-04,  5.0148e-04,
21-Aug-2019 17:03:18,  1.8000e+01,  1.4407e+01,         NaN,  1.3320e+01,  1.9500e-01,  1.1076e+04,  3.8640e+02,  1.8714e+00,  6.2219e-02,  5.1760e-01,  1.7215e-01,  6.4160e-02,  5.3375e-01,  3.6482e-01, -4.9080e-06, -4.0830e-05,  4.3286e-04, -4.0566e-05, -3.3747e-04,  5.1214e-04,
21-Aug-2019 18:03:18,  1.9000e+01,  1.1877e+01,         NaN,  1.1910e+01,  1.9400e-01,  9.6142e+03,  3.8638e+02,  1.8710e+00,  5.6984e-02,  4.7896e-01,  1.6091e-01,  6.2771e-02,  5.2761e-01,  3.4409e-01, -7.7165e-06, -6.4859e-05,  4.6777e-04, -1.1707e-05, -9.8402e-05,  5.4469e-04,
21-Aug-2019 19:03:18,  2.0000e+01,  1.0111e+01,         NaN,  1.0080e+01,  1.9400e-01,  9.0235e+03,  3.8724e+02,  1.8725e+00,  5.2286e-02,  4.4248e-01,  1.5577e-01,  5.5221e-02,  4.6731e-01,  3.7987e-01, -6.9226e-06, -5.8584e-05,  5.4785e-04, -3.0932e-06, -2.6177e-05,  5.6546e-04,
21-Aug-2019 20:03:18,  2.1000e+01,  8.8030e+00,         NaN,  8.4500e+00,  1.9400e-01,  8.2568e+03,  3.8820e+02,  1.8742e+00,  4.8885e-02,  4.1594e-01,  1.3271e-01,  5.4858e-02,  4.6676e-01,  3.0166e-01, -1.4065e-05, -1.1967e-04,  5.4419e-04, -4.3937e-04, -3.7384e-03,  6.5875e-04,
21-Aug-2019 21:03:18,  2.2000e+01,  6.9886e+00,         NaN,  7.1640e+00,  1.9400e-01,  8.0849e+03,  3.8992e+02,  1.8755e+00,  7.1772e-02,  6.1473e-01,  1.2434e-01,  7.1545e-02,  6.1279e-01,  1.4121e-01, -1.7607e-05, -1.5081e-04,  5.3982e-04, -2.7162e-05, -2.3264e-04,  5.6330e-04,
21-Aug-2019 22:03:18,  2.3000e+01,  3.5995e+00,         NaN,  4.6360e+00,  1.9300e-01,  7.3819e+03,  3.9849e+02,  1.8812e+00,  1.0857e-01,  9.4193e-01,  1.2090e-01,  1.1090e-01,  9.6222e-01,  1.1467e-01, -2.3345e-05, -2.0254e-04,  4.0558e-04, -2.4744e-05, -2.1468e-04,  4.4174e-04,
21-Aug-2019 23:03:18,  2.4000e+01,  3.6890e+00,         NaN,  3.3260e+00,  1.9300e-01,  7.5418e+03,  3.9839e+02,  1.8791e+00,  9.6005e-02,  8.3255e-01,  1.2819e-01,  1.0580e-01,  9.1745e-01,  1.3843e-01, -2.3785e-05, -2.0626e-04,  4.2855e-04, -3.0030e-05, -2.6042e-04,  4.7360e-04,
22-Aug-2019 00:03:18,  1.0000e+00,  3.7314e+00,         NaN,  3.9110e+00,  1.9400e-01,  7.6931e+03,  3.9840e+02,  1.8830e+00,  1.0666e-01,  9.2468e-01,  1.6128e-01,  1.1251e-01,  9.7535e-01,  1.4158e-01, -2.0417e-05, -1.7700e-04,  4.8361e-04, -3.1655e-05, -2.7443e-04,  4.7357e-04,
22-Aug-2019 01:03:18,  2.0000e+00,  2.6514e+00,         NaN,  3.3260e+00,  1.9400e-01,  7.0465e+03,  4.0228e+02,  1.8928e+00,  8.3832e-02,  7.3008e-01,  1.2916e-01,  8.5197e-02,  7.4197e-01,  1.2152e-01, -2.3469e-05, -2.0439e-04,  4.6615e-04, -2.2363e-05, -1.9476e-04,  5.0582e-04,
22-Aug-2019 02:03:18,  3.0000e+00,  1.5622e+00,         NaN,  2.1900e+00,  1.9400e-01,  6.4626e+03,  4.0169e+02,  1.8960e+00,  7.6647e-02,  6.7055e-01,  1.1889e-01,  8.0344e-02,  7.0290e-01,  1.1575e-01, -1.9560e-05, -1.7112e-04,  4.8757e-04, -3.2861e-05, -2.8749e-04,  4.8911e-04,
22-Aug-2019 03:03:18,  4.0000e+00,  4.2345e-01,         NaN,  1.7750e+00,  1.9400e-01,  5.7520e+03,  4.0517e+02,  1.9076e+00,  9.1897e-02,  8.0789e-01,  1.0784e-01,  9.4565e-02,  8.3135e-01,  1.1062e-01, -2.2501e-05, -1.9782e-04,  3.9578e-04, -3.3169e-05, -2.9160e-04,  3.8720e-04,
22-Aug-2019 04:03:18,  5.0000e+00,  1.3070e-01,         NaN,  6.0300e-01,  1.9400e-01,  5.9134e+03,  4.0973e+02,  1.9085e+00,  9.7241e-02,  8.5565e-01,  1.4760e-01,  9.9531e-02,  8.7580e-01,  1.2682e-01, -2.4107e-05, -2.1213e-04,  4.3008e-04, -4.2814e-05, -3.7673e-04,  4.3107e-04,
22-Aug-2019 05:03:18,  6.0000e+00,  1.5856e+00,         NaN,  1.6990e+00,  1.9400e-01,  6.7134e+03,  4.0965e+02,  1.9043e+00,  1.0188e-01,  8.9104e-01,  1.4439e-01,  1.1366e-01,  9.9402e-01,  1.2068e-01, -2.6278e-05, -2.2982e-04,  4.7417e-04, -2.5852e-05, -2.2609e-04,  5.1228e-04,
22-Aug-2019 06:03:18,  7.0000e+00,  2.4555e+00,         NaN,  2.5290e+00,  1.9400e-01,  7.2044e+03,  4.0775e+02,  1.9023e+00,  1.0656e-01,  9.2850e-01,  1.6490e-01,  1.0873e-01,  9.4740e-01,  1.1437e-01, -2.0118e-05, -1.7531e-04,  5.0240e-04, -2.8777e-05, -2.5076e-04,  5.0698e-04,
22-Aug-2019 07:03:18,  8.0000e+00,  2.9526e+00,         NaN,  2.8590e+00,  1.9400e-01,  7.6248e+03,  4.0311e+02,  1.8956e+00,  9.2634e-02,  8.0539e-01,  1.3646e-01,  9.4962e-02,  8.2563e-01,  1.2614e-01, -2.6546e-05, -2.3080e-04,  5.7892e-04, -4.0147e-05, -3.4905e-04,  5.8374e-04,
22-Aug-2019 08:03:18,  9.0000e+00,  4.0619e+00,         NaN,  3.4820e+00,  1.9400e-01,  8.3660e+03,  3.9943e+02,  1.8943e+00,  9.0726e-02,  7.8506e-01,  1.2651e-01,  9.5885e-02,  8.2970e-01,  1.4160e-01, -2.8390e-05, -2.4566e-04,  4.6752e-04, -4.4869e-05, -3.8825e-04,  4.5939e-04,
22-Aug-2019 09:03:18,  1.0000e+01,  5.0290e+00,         NaN,  4.0060e+00,  1.9400e-01,  8.9509e+03,  3.9794e+02,  1.8866e+00,  9.9673e-02,  8.5897e-01,  1.2117e-01,  9.7638e-02,  8.4143e-01,  1.3058e-01, -3.3748e-05, -2.9084e-04,  4.8319e-04, -4.4811e-05, -3.8618e-04,  5.4530e-04,
22-Aug-2019 10:03:18,  1.1000e+01,  6.5784e+00,         NaN,  5.3350e+00,  1.9400e-01,  9.6983e+03,  3.9222e+02,  1.8844e+00,  8.9558e-02,  7.6695e-01,  1.5817e-01,  8.9024e-02,  7.6238e-01,  2.4894e-01, -2.3324e-05, -1.9974e-04,  5.5460e-04, -2.8070e-05, -2.4038e-04,  5.8768e-04,
22-Aug-2019 11:03:18,  1.2000e+01,  1.0509e+01,         NaN,  7.2540e+00,  1.9500e-01,  9.4790e+03,  3.8946e+02,  1.8820e+00,  7.8352e-02,  6.6183e-01,  1.5610e-01,  7.9115e-02,  6.6828e-01,  2.9091e-01, -1.7035e-05, -1.4389e-04,  4.3537e-04, -3.2467e-05, -2.7425e-04,  4.5338e-04,
22-Aug-2019 12:03:18,  1.3000e+01,  1.5273e+01,         NaN,  9.4200e+00,  1.9500e-01,  9.7369e+03,  3.8836e+02,  1.8878e+00,  9.0712e-02,  7.5338e-01,  1.5561e-01,  9.2252e-02,  7.6617e-01,  2.0484e-01, -1.8756e-05, -1.5577e-04,  5.6587e-04, -6.9770e-05, -5.7946e-04,  5.6178e-04,
22-Aug-2019 13:03:18,  1.4000e+01,  1.3194e+01,         NaN,  9.1500e+00,  1.9500e-01,  9.7066e+03,  3.8863e+02,  1.8832e+00,  9.3387e-02,  7.8125e-01,  1.0800e-01,  9.3892e-02,  7.8548e-01,  1.4389e-01, -1.8165e-05, -1.5197e-04,  4.5336e-04, -2.1903e-05, -1.8324e-04,  4.7458e-04,
22-Aug-2019 14:03:18,  1.5000e+01,  1.4062e+01,         NaN,  1.0090e+01,  1.9500e-01,  9.6560e+03,  3.8879e+02,  1.8807e+00,  1.0519e-01,  8.7741e-01,  1.5679e-01,  1.1968e-01,  9.9822e-01,  1.6272e-01, -1.2362e-05, -1.0311e-04,  6.1823e-04,  1.2875e-02,  1.0739e-01,  1.2198e-03,
22-Aug-2019 15:03:18,  1.6000e+01,  1.1713e+01,         NaN,  1.0570e+01,  1.9500e-01,  8.9236e+03,  3.8937e+02,  1.8799e+00,  9.5878e-02,  8.0690e-01,  1.5817e-01,  9.4228e-02,  7.9302e-01,  1.7127e-01, -3.1094e-05, -2.6169e-04,  4.9114e-04, -4.1295e-05, -3.4754e-04,  4.8179e-04,
22-Aug-2019 16:03:18,  1.7000e+01,  1.0774e+01,         NaN,  8.7900e+00,  1.9400e-01,  9.1526e+03,  3.8745e+02,  1.8852e+00,  6.7865e-02,  5.7290e-01,  1.4537e-01,  7.0071e-02,  5.9152e-01,  2.6881e-01, -1.7567e-05, -1.4830e-04,  4.9188e-04, -2.1669e-05, -1.8293e-04,  4.5861e-04,
22-Aug-2019 17:03:18,  1.8000e+01,  1.3366e+01,         NaN,  1.1090e+01,  1.9400e-01,  9.2858e+03,  3.8872e+02,  1.8856e+00,  9.5780e-02,  8.0114e-01,  1.3400e-01,  9.3189e-02,  7.7947e-01,  1.3006e-01, -2.0843e-05, -1.7434e-04,  4.9292e-04, -2.5264e-05, -2.1132e-04,  4.8549e-04,
22-Aug-2019 18:03:18,  1.9000e+01,  1.1750e+01,         NaN,  1.0010e+01,  1.9400e-01,  9.0951e+03,  3.8853e+02,  1.8897e+00,  9.2006e-02,  7.7408e-01,  1.5260e-01,  9.3957e-02,  7.9050e-01,  1.3325e-01, -2.5395e-05, -2.1366e-04,  5.5310e-04, -3.1467e-05, -2.6475e-04,  5.7019e-04,
22-Aug-2019 19:03:18,  2.0000e+01,  1.0858e+01,         NaN,  1.1170e+01,  1.9400e-01,  8.9180e+03,  3.8902e+02,  1.9024e+00,  9.1278e-02,  7.7051e-01,  1.3751e-01,  9.0286e-02,  7.6213e-01,  1.5151e-01, -3.1781e-05, -2.6827e-04,  5.0333e-04, -5.0741e-05, -4.2832e-04,  5.0318e-04,
22-Aug-2019 20:03:18,  2.1000e+01,  7.9768e+00,         NaN,  7.6720e+00,  1.9400e-01,  8.2737e+03,  3.9157e+02,  1.9116e+00,  9.9977e-02,  8.5314e-01,  1.4258e-01,  1.0081e-01,  8.6023e-01,  1.6352e-01, -2.8907e-05, -2.4667e-04,  5.6570e-04, -8.2100e-05, -7.0059e-04,  5.1594e-04,
22-Aug-2019 21:03:18,  2.2000e+01,  6.3461e+00,         NaN,  6.4100e+00,  1.9400e-01,  8.3337e+03,  3.9448e+02,  1.9111e+00,  1.0931e-01,  9.3816e-01,  1.3637e-01,  1.1808e-01,  1.0134e+00,  1.2591e-01, -3.3082e-05, -2.8393e-04,  4.5831e-04, -3.4931e-05, -2.9980e-04,  4.1851e-04,
22-Aug-2019 22:03:18,  2.3000e+01,  4.3407e+00,         NaN,  5.1080e+00,  1.9400e-01,  7.8276e+03,  4.0672e+02,  1.9135e+00,  1.2069e-01,  1.0439e+00,  1.4491e-01,  1.3475e-01,  1.1654e+00,  1.2682e-01, -3.1503e-05, -2.7247e-04,  4.4865e-04, -5.1528e-05, -4.4567e-04,  4.4456e-04,
22-Aug-2019 23:03:18,  2.4000e+01,  3.4437e+00,         NaN,  3.8030e+00,  1.9400e-01,  7.6221e+03,  4.1069e+02,  1.9125e+00,  1.3357e-01,  1.1592e+00,  1.5641e-01,  1.4228e-01,  1.2349e+00,  1.2485e-01, -2.8387e-05, -2.4637e-04,  4.8118e-04, -2.6793e-05, -2.3254e-04,  5.2051e-04,
23-Aug-2019 00:03:18,  1.0000e+00,  3.1053e+00,         NaN,  3.4760e+00,  1.9400e-01,  7.5898e+03,  4.1211e+02,  1.9197e+00,  1.1660e-01,  1.0132e+00,  1.4420e-01,  1.2832e-01,  1.1151e+00,  1.1942e-01, -2.7493e-05, -2.3891e-04,  4.3754e-04, -2.4599e-05, -2.1376e-04,  4.0796e-04,
23-Aug-2019 01:03:18,  2.0000e+00,  2.1820e+00,         NaN,  2.9290e+00,  1.9400e-01,  7.0976e+03,  4.1960e+02,  1.9249e+00,  1.4318e-01,  1.2490e+00,  2.5296e-01,  1.6037e-01,  1.3990e+00,  1.3734e-01, -3.0519e-05, -2.6623e-04,  4.0977e-04, -3.0611e-05, -2.6703e-04,  3.7686e-04,
23-Aug-2019 02:03:18,  3.0000e+00,  2.4198e+00,         NaN,  2.7950e+00,  1.9400e-01,  7.3766e+03,  4.1932e+02,  1.9355e+00,  1.4090e-01,  1.2277e+00,  2.1669e-01,  1.3269e-01,  1.1562e+00,  1.2918e-01, -3.3781e-05, -2.9434e-04,  5.5910e-04, -4.6969e-05, -4.0925e-04,  4.8392e-04,
23-Aug-2019 03:03:18,  4.0000e+00,  2.7449e+00,         NaN,  2.9180e+00,  1.9500e-01,  7.6000e+03,  4.1230e+02,  1.9450e+00,  1.1153e-01,  9.7042e-01,  1.4465e-01,  1.2504e-01,  1.0880e+00,  1.3022e-01, -2.3995e-05, -2.0878e-04,  6.1392e-04, -3.5598e-05, -3.0974e-04,  5.0170e-04,
23-Aug-2019 04:03:18,  5.0000e+00,  2.8041e+00,         NaN,  3.0130e+00,  1.9500e-01,  7.6458e+03,  4.0850e+02,  1.9454e+00,  1.2181e-01,  1.0596e+00,  1.4580e-01,  1.2334e-01,  1.0729e+00,  1.2296e-01, -2.6907e-05, -2.3406e-04,  5.1852e-04, -4.6640e-05, -4.0571e-04,  5.2054e-04,
23-Aug-2019 05:03:18,  6.0000e+00,  2.7333e+00,         NaN,  2.8310e+00,  1.9500e-01,  7.6151e+03,  4.1364e+02,  1.9525e+00,  1.3994e-01,  1.2177e+00,  2.1637e-01,  1.5673e-01,  1.3638e+00,  1.4201e-01, -3.0730e-05, -2.6740e-04,  5.2106e-04, -2.5911e-05, -2.2546e-04,  5.4238e-04,
23-Aug-2019 06:03:18,  7.0000e+00,  2.6355e+00,         NaN,  2.5780e+00,  1.9500e-01,  7.5568e+03,  4.1786e+02,  1.9592e+00,  1.2805e-01,  1.1146e+00,  2.3955e-01,  1.4908e-01,  1.2977e+00,  1.4279e-01, -3.1888e-05, -2.7758e-04,  4.8572e-04, -4.3831e-05, -3.8154e-04,  4.9279e-04,
23-Aug-2019 07:03:18,  8.0000e+00,  3.4642e+00,         NaN,  2.9360e+00,  1.9500e-01,  7.9039e+03,  4.0886e+02,  1.9540e+00,  1.2542e-01,  1.0882e+00,  1.5953e-01,  1.3441e-01,  1.1661e+00,  1.2139e-01, -2.8399e-05, -2.4638e-04,  4.7262e-04, -2.3633e-05, -2.0504e-04,  4.8999e-04,
23-Aug-2019 08:03:18,  9.0000e+00,  4.7058e+00,         NaN,  3.9920e+00,  1.9500e-01,  8.6589e+03,  4.0600e+02,  1.9514e+00,  1.1944e-01,  1.0308e+00,  1.3065e-01,  1.2881e-01,  1.1117e+00,  1.4092e-01, -3.0647e-05, -2.6449e-04,  4.8763e-04, -4.6261e-05, -3.9925e-04,  4.7404e-04,
23-Aug-2019 09:03:18,  1.0000e+01,  6.3818e+00,         NaN,  5.2480e+00,  1.9600e-01,  9.6834e+03,  3.9570e+02,  1.9439e+00,  1.1384e-01,  9.7555e-01,  1.6695e-01,  1.1206e-01,  9.6034e-01,  1.8753e-01, -2.6158e-05, -2.2417e-04,  4.0445e-04, -2.6324e-05, -2.2560e-04,  4.9756e-04,
23-Aug-2019 10:03:18,  1.1000e+01,  6.8424e+00,         NaN,  6.5420e+00,  1.9600e-01,  1.0113e+04,  3.9287e+02,  1.9400e+00,  1.0601e-01,  9.0658e-01,  2.1364e-01,  1.0307e-01,  8.8142e-01,  3.3640e-01, -2.4619e-05, -2.1054e-04,  5.7505e-04, -3.9268e-05, -3.3582e-04,  6.4679e-04,
23-Aug-2019 11:03:18,  1.2000e+01,  9.5205e+00,         NaN,  7.2650e+00,  1.9600e-01,  9.9503e+03,  3.9103e+02,  1.9262e+00,  1.0458e-01,  8.8606e-01,  2.0396e-01,  1.0581e-01,  8.9647e-01,  3.5284e-01, -5.9059e-06, -5.0037e-05,  4.9313e-04, -5.1780e-02, -4.3870e-01,  5.5726e-04,
23-Aug-2019 12:03:18,  1.3000e+01,  1.3937e+01,         NaN,  9.7400e+00,  1.9600e-01,  1.0646e+04,  3.8968e+02,  1.9139e+00,  1.0631e-01,  8.8623e-01,  2.0455e-01,  1.0590e-01,  8.8279e-01,  3.7325e-01, -1.9938e-05, -1.6620e-04,  3.9433e-04, -2.3395e-05, -1.9502e-04,  3.8670e-04,
23-Aug-2019 13:03:18,  1.4000e+01,  1.2944e+01,         NaN,  9.4800e+00,  1.9500e-01,  1.0576e+04,  3.8860e+02,  1.9094e+00,  8.4860e-02,  7.0992e-01,  2.0395e-01,  8.7578e-02,  7.3266e-01,  4.1191e-01, -1.5518e-05, -1.2982e-04,  5.2216e-04, -1.8087e-05, -1.5131e-04,  5.8513e-04,
23-Aug-2019 14:03:18,  1.5000e+01,  1.3364e+01,         NaN,  1.1980e+01,  1.9600e-01,  1.0787e+04,  3.8888e+02,  1.9073e+00,  8.6916e-02,  7.2589e-01,  1.8813e-01,  8.8687e-02,  7.4069e-01,  4.2251e-01, -1.9209e-05, -1.6043e-04,  5.3754e-04, -1.9456e-05, -1.6249e-04,  4.9774e-04,
23-Aug-2019 15:03:18,  1.6000e+01,  1.5077e+01,         NaN,  1.0890e+01,  1.9500e-01,  1.0925e+04,  3.8751e+02,  1.9130e+00,  7.9710e-02,  6.6166e-01,  1.5836e-01,  8.1924e-02,  6.8004e-01,  3.5901e-01, -1.5310e-05, -1.2709e-04,  4.6246e-04, -1.2927e-05, -1.0731e-04,  4.9820e-04,
23-Aug-2019 16:03:18,  1.7000e+01,  1.2870e+01,         NaN,  1.1920e+01,  1.9500e-01,  1.0108e+04,  3.8694e+02,  1.9214e+00,  6.4025e-02,  5.3601e-01,  1.8037e-01,  7.0454e-02,  5.8983e-01,  3.5414e-01, -8.0503e-06, -6.7396e-05,  5.6385e-04, -1.3659e-05, -1.1435e-04,  6.1609e-04,
23-Aug-2019 17:03:18,  1.8000e+01,  1.2870e+01,         NaN,  1.1920e+01,  1.9500e-01,  9.7548e+03,  3.8807e+02,  1.9162e+00,  6.5253e-02,  5.4648e-01,  1.5223e-01,  6.9700e-02,  5.8372e-01,  2.8796e-01, -2.4924e-05, -2.0874e-04,  5.4980e-04, -3.6434e-05, -3.0513e-04,  5.6396e-04,
23-Aug-2019 18:03:18,  1.9000e+01,  1.2870e+01,         NaN,  1.1920e+01,  1.9500e-01,  9.4475e+03,  3.8916e+02,  1.9169e+00,  6.0663e-02,  5.0820e-01,  1.6565e-01,  6.3701e-02,  5.3365e-01,  3.7180e-01, -2.0305e-05, -1.7010e-04,  4.7159e-04, -2.9096e-05, -2.4375e-04,  5.2671e-04,
23-Aug-2019 19:03:18,  2.0000e+01,  1.2870e+01,         NaN,  1.1920e+01,  1.9500e-01,  9.8177e+03,  3.8936e+02,  1.9196e+00,  6.4632e-02,  5.4125e-01,  1.5475e-01,  6.9053e-02,  5.7827e-01,  3.5654e-01, -1.7741e-05, -1.4857e-04,  4.3620e-04, -2.6869e-05, -2.2501e-04,  4.7500e-04,
23-Aug-2019 20:03:18,  2.1000e+01,  1.2870e+01,         NaN,  1.1920e+01,  1.9500e-01,  8.6205e+03,  3.8866e+02,  1.9105e+00,  8.4285e-02,  7.0668e-01,  1.3280e-01,  8.7209e-02,  7.3120e-01,  1.9032e-01, -2.4258e-05, -2.0339e-04,  6.6274e-04, -2.6218e-05, -2.1982e-04,  5.4899e-04,
